enumeration,value
N(C(c1ccc(OC(=O)c2cccc(C(=O)*)c2)cc1)=O)NC(c1cc(C(=O)NNC(=O)c2ccc(O*)cc2)ccc1)=O,3.7359
C(=O)(OCCCC*)CC(C(=O)O*)N,5.5360000000000005
C1(C(O*)=O)C(C(OCC*)=O)C2CC1C=C2,5.7779
C(C(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(OC(CCC(*)=O)=O)cc1)(OC(CC)C)=O,5.1256
C(COC(C(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(OC(CCCC(=O)*)=O)cc1)=O)OCCOCC,5.2606
O=C(C(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(OC(CCCCCCC(=O)*)=O)cc1)OCC(C)C,5.1444
O=C(CCCCCCC(=O)Oc1ccc(CCC(=O)NC(Cc2ccc(O*)cc2)C(=O)OC(C)C)cc1)*,5.0034
C(OC(C(Cc1ccc(O*)cc1)NC(=O)Cc1ccc(OC(=O)CC(C)CCC(*)=O)cc1)=O)CCCCC,4.8662
O=C(*)CCC(C)CC(=O)Oc1ccc(CC(=O)NC(C(=O)OCCCCCCCC)Cc2ccc(O*)cc2)cc1,5.2951
*C(c1cccc(C(=O)NCCc2ccc(O*)cc2)c1)=O,4.1401
C(OC(CCC(O*)=O)=O)C#CC#CC*,4.9872
C(c1ccc(C(OC(C#CC#CC(C)O*)C)=O)cc1)(*)=O,4.3105
c1c(C(=O)*)ccc(C(Oc2ccc(O*)c(Cl)c2)=O)c1,3.9402
c1c(OC(c2ccc(OCCCC)cc2)=O)c(O*)cc(OC(=O)c2ccc(OCCCC)cc2)c1OC(CCCC(=O)*)=O,4.3317
O(*)C(=O)CCCCC(=O)OCCC(CC*)C,6.7005
C(C)C(O*)C(=O)*,6.3762
C(c1ccc(C(=O)OC(CCl)COC(C2=C(C(OCC(CCl)O*)=O)C3CC2C=C3)=O)cc1)(*)=O,3.8265
C(CCCCCC*)CCCOC(CCCCCCCCCCC(O*)=O)=O,6.8187
*OC(CCCCCCCCCCC(=O)OCCCCCCCCCCCC*)=O,6.669
*OC(CCCCCCCCCCCCC(=O)OCCCCCCCCCCCC*)=O,6.4766
*OC(CC(=O)*)CCCCCC,6.7534
c1cc(CCC(=O)NC(C(=O)OC(C)CC)Cc2ccc(O*)cc2)ccc1OC(CC(CCC(=O)*)C)=O,5.053
C(c1ccc(OC(CCCCCCC(=O)*)=O)cc1)(Oc1ccc(O*)cc1)=O,4.1613
c1cc(OC(c2ccc(OC(CCCCCCCCC(=O)*)=O)cc2)=O)ccc1O*,4.2519
C(C(=O)O*)NC(=O)C*,6.011
*OC(CCC(OCCCCCCCCCCCCCCCCCCCCCC*)=O)=O,6.6006
c1cc(COC(=O)N2C(*)CC(OC(*)=O)C2)ccc1,5.587999999999999
C(CCC(=O)NCCCCCC*)C(O*)=O,5.9363
C1(C(C)(C)C)CCC(c2ccc(O*)cc2)(c2ccc(OC(c3ccc(C(=O)*)cc3)=O)cc2)CC1,3.1462
c1cc(N=Nc2ccc(O*)c(C)c2)ccc1C(=O)*,2.9443
c1c(C(=O)*)ccc(N=Nc2cc(C)c(O*)c(C)c2)c1,3.7116
c1(C(*)=O)ccc(N=Nc2ccc(-c3ccc(O*)cc3)cc2)cc1,3.5627
C(c1ccc(N=Nc2c3ccccc3ccc2O*)cc1)(*)=O,2.8394
C(OCC(NCCCCCCNC(=O)C*)=O)(CCC(O*)=O)=O,5.662999999999999
C(CCNC(=O)C*)CCCNC(COC(=O)CCCCC(O*)=O)=O,6.0986
C(CCNC(=O)C*)CCCNC(COC(=O)CCCCCCC(O*)=O)=O,5.9354
c1cc(C(Oc2cc(C(F)(F)F)c(O*)cc2)=O)ccc1C(=O)*,3.9148
C(=O)(OCC#CC*)CCC(=O)O*,5.9483
O(*)C(=O)CCCCCCC(=O)OCC#CC*,6.2765
C(CCCCCCCCCC(=O)OCC#CC*)C(O*)=O,6.5433
C(COC(CC*)=O)CC=CCCCOC(=O)CCC1NC(=O)C(*)NC1=O,5.8952
C12CCC(c3ccc(O*)cc3)(c3ccc(OC(c4cc(C(*)=O)ccc4)=O)cc3)CC1CCCC2,3.6386
Oc1c(N*)ccc(-c2ccc(NC(=O)CCCCCCCCC(*)=O)c(O)c2)c1,3.9935
c1c(-c2ccc(N*)c(S)c2)cc(S)c(NC(=O)c2cc(C(*)=O)ccc2)c1,3.6358
c1ccc(C(*)=O)cc1C(NN*)=O,5.0927
O=C(CCCCC(=O)N(Cc1cc(C*)ccc1)C)N(C)*,5.4868
C(CCP(CCC*)CCCNC(CCCCC(N*)=O)=O)CCCCC,4.7376
c1(CNC(CCCCCC(C)CC(N*)=O)=O)c(C)c(C)c(C*)c(C)c1C,5.3395
*NC(=O)CCCC(NCc1c(C)c(C)c(C*)c(C)c1C)=O,5.2131
CCCC(CC(=O)*)(C)N*,6.1134
C(=CCCC=CC(=O)NCCCCCCC*)C(N*)=O,5.3907
C(CCCCCCCCC*)OC(NNC(CCCCCCCCC(NNC(O*)=O)=O)=O)=O,5.6458
*CC1CC(CC(N*)=O)CCC1,6.0189
C(CCCCCCCC(=O)NCC(C)(CCC*)C)C(N*)=O,5.8198
C(CP(=O)(C)CCC(NCC*)=O)C(N*)=O,6.0568
C(CP(=O)(CCC(NCCCCCC*)=O)C)C(N*)=O,5.99
C(CCCCC(NC(CC1CCC(N*)CC1)(C)C)=O)(*)=O,5.8982
C(=O)(NCC(C)N*)C1CC1C(=O)*,5.5051
N(C(=O)CCCCCCCCCCC(=O)N(C)*)(CCCCCC*)C,5.5795
N(C(CCCCCCCCCCC(=O)N(CC)*)=O)(CCCCCC*)CC,5.6468
C(N(CCCCCC*)CC)(CCCCCCCCCCCCCCCCC(=O)N(CC)*)=O,5.5078
c1c(C(CCC(NCCCCCC*)=O)(C)C)ccc(C(CCC(=O)N*)(C)C)c1,5.1253
c1cc(-c2ccc(NC(=O)c3c(C(O)=O)cc(C(=O)*)c(C(O)=O)c3)cc2)ccc1N*,3.2555
O=C(CC(C(OCC(C)C)=O)N*)*,6.1208
CC(C)(C(=O)*)C(C)N*,5.5547
CC(C)(N*)C(=O)*,6.1893
c1c2c(ccc1NC(c1cc(C(O)=O)c(C(*)=O)cc1C(=O)O)=O)-c1c(cc(N*)cc1)C2,2.6346
*NC(C(=O)*)Cc1c[nH]cn1,5.0757
C1C2C3C(=O)N(c4cc(C(=O)*)cc(C(=O)Nc5ccc(C(C)(c6ccc(N*)cc6)C)cc5)c4)C(=O)C3C1CC2,4.0843
C1C2CC(C3C(=O)N(c4cc(C(Nc5ccc(Cc6ccc(N*)cc6)cc5)=O)cc(C(*)=O)c4)C(=O)C32)C1,3.4808
C12C(C(=O)N(c3cc(C(=O)Nc4ccc(C(C)(c5ccc(N*)cc5)C)cc4)cc(C(=O)*)c3)C1=O)CC=CC2,3.5748
c1(NC(c2cc(N3C(=O)C=CC3=O)cc(C(=O)*)c2)=O)ccc(Cc2ccc(N*)cc2)cc1,2.1937
Oc1cc(C(NCCCCCCNC(*)=O)=O)nc(*)c1,4.8984
c1nn(*)cc1C(=O)NCCCCCCNC(*)=O,5.1584
N1(*)C(C)CN(C(CCCCCCCCC(*)=O)=O)C(C)C1,5.7455
O=C(N1C(C)CN(*)C(C)C1)C=CC(*)=O,4.123
C(C(N*)=O)CC(CC*)C,5.8159
C(c1c(F)c(F)c(C(=O)NCCCCCC*)c(F)c1F)(N*)=O,4.7431
*C(=O)c1c(F)c(F)c(C(Nc2ccc(N*)cc2)=O)c(F)c1F,3.3309
C(c1cc(NC(c2ccccc2)=O)cc(C(*)=O)c1)(Nc1ccc(N*)cc1)=O,3.3958
c1(C(=O)*)cccc(C(=O)Nc2ccccc2N*)c1,3.6159
n1c2ccc(-c3cc4c(nc(*)[nH]4)cc3)cc2[nH]c1-c1ccc(NC(c2ccc(C(=O)Nc3ccc(*)cc3)cc2)=O)cc1,2.5692
C(=O)(NN*)C(=O)*,5.5325
*C(=O)CCCCC(=O)NNC(=O)C(NN*)=O,4.5812
C(CCC(=O)NNC(CCC(NN*)=O)=O)CC(=O)*,5.7153
C(CCCC(NNC(CCC(NN*)=O)=O)=O)CCCCC(=O)*,5.7186
C(CCC(NN*)=O)CC(=O)NNC(CCCCCCCCC(=O)*)=O,5.6341
C(CC(NNC(=O)C1CCC(C(NN*)=O)CC1)=O)CCC(*)=O,4.9352
C(CCC(NN*)=O)CCCCC(NNC(CCCCCCCCC(=O)*)=O)=O,6.2535
C(CC(*)=O)CCCCCCCCCC(NN*)=O,5.7041
C(CCCCCCCCCCCC(NN*)=O)CCCCC(=O)*,5.9847
O=C(C(=O)*)NNC(c1cc(C(NN*)=O)ccc1)=O,4.3275
n1cc(C(=O)NNC(C(=O)NNC(*)=O)=O)nc(*)c1,4.3374
C(CC(NNC(=O)c1ccc(C(NN*)=O)cc1)=O)CCC(*)=O,4.3653
c1cc(C(NN*)=O)cc(C(NNC(CCCCCCCCC(=O)*)=O)=O)c1,4.5398
c1(C(=O)NNC(*)=O)cc(C(NNC(=O)c2cnc(*)cn2)=O)ccc1,3.3027
c1(C(=O)NNC(*)=O)cc(C(NNC(=O)c2ccc(*)nc2)=O)ccc1,3.8367
c1cc(C(=O)*)ccc1C(NN*)=O,4.8451
O=C(c1cnc(*)cc1)NNC(*)=O,3.5892
c1(C(=O)NNC(*)=O)cc(C(NNC(=O)c2ccc(*)nc2)=O)cnc1,3.9225
c1(C(=O)NNC(*)=O)nc(C(NNC(=O)c2ccc(*)nc2)=O)ccc1,3.6092
O=C(c1nc(*)ccc1)NNC(*)=O,4.6124
O=C(c1ncc(*)nc1)NNC(*)=O,3.0611
c1(C(N(N(*)C)C)=O)ccc(C(*)=O)cc1,4.0457
c1(C(=O)NNC(*)=O)cc(C(NNC(=O)c2cccc(*)n2)=O)ccc1,4.479
C(CCP(c1ccccc1)CCC*)NC(=O)CCCCCCCCC(=O)N*,4.6632
c1c(P(CCC*)CCCNC(=O)C(=O)N*)cccc1,4.5841
O=C(NCCCP(CCC*)CCCCCCCC)C(N*)=O,4.1641
C1CN(C(=O)CCP(c2ccccc2)(=O)CCC(*)=O)CCN1*,4.8984
C(CCCCCC(N*)=O)CCC(NCCCP(=O)(CCC*)C)=O,5.7831
N1(c2cc(*)ccc2)CC(=O)N(*)CC1=O,5.0572
*N1C(=O)CN(c2cc(*)ccc2C)C(=O)C1,5.1153
N(*)(C(=O)*)CC,6.0520000000000005
N(*)(C(=O)*)CC=C,5.5128
C(CCCCCCC=C)CN(*)C(*)=O,5.1782
*C(=O)CC(C(C)C)N*,5.9638
*NC(c1ccccc1)CC(=O)*,5.6573
c1ccc(C(C(C)(C)C(=O)*)N*)cc1,5.5513
CC(C)(C(C)(C)N*)C(=O)*,5.4856
c1cc(C(=O)*)ccc1C(=O)Nc1cc(N*)c(Cl)cc1,3.7621
N(c1cccc(N(C)C(c2cc(C(*)=O)ccc2)=O)c1)(*)C,4.4341
*N(c1c(Cl)ccc(N(C)C(c2ccc(C(*)=O)cc2)=O)c1)C,3.3332
*CCCCNC(=O)C(=O)N*,5.1306
N(*)C(C(C(O)C(=O)NCCCCCC*)O)=O,5.8031
OC(C(N*)=O)C(C(C(O)C(NCCCCCC*)=O)O)O,5.9698
n12c3c(nc1c1c(cc4c5nc6ccc(*)cc6n5c(=O)c4c1)c2=O)cc(*)cc3,2.1718
C1(=O)c2c(cc(*)cc2)-c2nc3cc(-c4ccc5c(n6c(n5)-c5ccc(C(*)=O)cc5C6=O)c4)ccc3n21,2.4234
N(NC(=O)OCC*)C(CCCCCCCCC(NNC(O*)=O)=O)=O,5.8878
O=C(OCCCC*)NNC(CCCCCCCCC(NNC(O*)=O)=O)=O,6.1019
C(NNC(=O)CCCCCCCCC(NNC(O*)=O)=O)(OCCCCC*)=O,5.6607
*OC(NNC(CCCCCCCCC(NNC(OCCCCCC*)=O)=O)=O)=O,5.8625
*OC(NNC(CCCCCCCCC(=O)NNC(OCCCCCCCC*)=O)=O)=O,5.6445
C(C(N*)CC(*)=O)=C,5.5439
*CCCCC(Cl)(Cl)C(=O)N*,5.9727
C(#Cc1ccc(N*)cc1)c1ccc(NC(c2ccc(C(*)=O)cc2)=O)cc1,2.8111
c1c(Br)ccc(N*)c1-c1ccc(NC(=O)c2ccc(C(=O)*)cc2)cc1,3.4431
c1cc(COC(=O)C(CCC(*)=O)N*)ccc1,5.1457
*NC(CCC(=O)*)C(=O)OC,5.6456
c1c(F)ccc(C(NCCCC(C(*)=O)N*)=O)c1,4.7549
c1c(Cl)ccc(C(NCCCC(C(*)=O)N*)=O)c1,3.4369
c1c(Br)ccc(C(NCCCC(C(*)=O)N*)=O)c1,4.6803
C(C(N*)=O)NC(=O)CCCCCCCCCC*,6.0226
C(CNC(=O)CCCCCCNC(=O)CCCC*)C(N*)=O,5.7097
C(NC(CCCCCCCCCCC*)=O)C(N*)=O,6.1662
C(CCCC(=O)N*)CC(NC*)=O,5.7012
*CNC(CCCC(=O)N*)=O,6.1798
C(CCCCC(=O)N*)CC(NC*)=O,5.7869
C(C(N*)=O)CCCCCCCCCC(NC*)=O,6.1331
*CCCCNC(=O)CC(=O)N*,5.9986
C(NC(=O)CC(=O)N*)CCCCC*,5.7541
C(C(=O)NCCCCCCCC*)C(N*)=O,6.004
C(C(=O)NCCCCCCCCCCCC*)C(N*)=O,5.7842
c1(F)cc(C(=O)*)ccc1C(Nc1ccc(N*)c(F)c1)=O,3.5151
CC(=CC(=O)*)N*,3.6072
O=C(CC(C(OC)=O)N*)*,5.61
*NC(C(OCC)=O)CC(=O)*,5.9557
O=C(CC(C(OCCCC)=O)N*)*,6.151
O=C(CC(C(OCCCCCC)=O)N*)*,6.1077
C(C)CCCCCCOC(C(CC(=O)*)N*)=O,5.5889
C(CCCCCCCOC(C(CC(=O)*)N*)=O)CCCC,5.8778
O=C(CC(C(OCCOC)=O)N*)*,5.9247
C(CCCCCCCCNC(=O)C(C)N*)CC(=O)*,5.8221
N(*)C(=O)CCC(NCCCCCCCC*)=O,5.9696
C(CC(NCCCCCCCCCC*)=O)C(N*)=O,5.9532
C(C(OC)C(N*)=O)(OC)C(NCC*)=O,5.4257
N(*)C(C(OC)C(C(=O)NCCCC*)OC)=O,5.4347
C(CCCCCC(N*)=O)C(NCC*)=O,5.7413
COC(C(C(=O)NCCC*)OC)C(N*)=O,5.9354
COC(C(C(NCCCCC*)=O)OC)C(N*)=O,5.6994
COC(C(N*)=O)C(OC)C(=O)NCCCCCCC*,5.7148
C(CCCCCC*)CCCCCNC(=O)C(OC)C(OC)C(N*)=O,5.7132
C(C)(C)(N1C(=O)C(*)C(CC*)C1)C,5.4772
C(=Cc1ccc(C=CC(Nc2ccc(N*)cc2)=O)cc1)C(*)=O,3.0305
N(CCCCCC*)C(c1cc(Oc2ccc(Cl)cc2)c(C(N*)=O)cc1)=O,4.0457
C(CCCCCC*)CCCN(C)C(CCCCCCCCC(=O)N(C)*)=O,5.5704
S(CCCCCCCC)c1cc(C(=O)*)c(SCCCCCCCC)cc1C(Nc1ccc(N*)cc1)=O,2.9501
FC(C(c1ccc(O)c(N*)c1)(c1ccc(O)c(NC(c2ccc3c(ccc(C(=O)*)c3)c2)=O)c1)C(F)(F)F)(F)F,3.7695
FC(F)(C(c1cc(N*)c(O)cc1)(c1ccc(O)c(NC(c2ccc(C(*)=O)cc2)=O)c1)C(F)(F)F)F,3.6515
*C(Nc1nc(C#N)c(*)n1C)=O,4.1864
*C(Nc1nc(*)c(C#N)n1C)=O,4.3854
c1(C(NCC*)=O)cc(C(=O)N*)ccc1,4.6889
C(c1cc(C(=O)NCCC*)ccc1)(N*)=O,4.8185
C(=O)(N*)c1cccc(C(NCCCCC*)=O)c1,4.9725
C(c1cc(C(=O)NCCCCCCC*)ccc1)(=O)N*,4.8667
C(c1cc(C(NCCCCCCCCC*)=O)ccc1)(=O)N*,4.9596
C(CCCCCC*)CCCCCNC(=O)c1cccc(C(=O)N*)c1,4.8693
O=C(c1ccc(C#Cc2ccc(N*)cc2)cc1)*,2.946
C(*)(=O)c1cc(C#Cc2cc(N*)ccc2)ccc1,3.7438
*CCCCCCCC(N(C)*)=O,5.5443
N(C)(*)C(=S)*,3.6861
N(*)(C(=S)*)CC=C,3.6057
N(c1cccc(N*)c1)C(c1cc(NC(c2ccncc2)=O)cc(C(*)=O)c1)=O,3.2998
C(c1cc(NC(c2ccncc2)=O)cc(C(*)=O)c1)(Nc1ccc(N*)cc1)=O,3.6703
c1c(C(=O)*)cc(C(Nc2ccc(-c3ccc(N*)cc3)cc2)=O)cc1NC(c1ccncc1)=O,3.2688
c1(C(*)=O)cc(NC(c2ccncc2)=O)cc(C(Nc2ccc(Cc3ccc(N*)cc3)cc2)=O)c1,3.497
C(c1ccc(C(=O)NC(C#N)=C(C#N)N*)cc1)(*)=O,3.4817
C(O)C(N*)C(=O)*,5.2646
c1c(F)ccc(COC(=O)CCC(C(*)=O)N*)c1,4.6669
c1c(NC(CCC(=O)Nc2ccc(N=N*)cc2)=O)ccc(*)c1,2.9351
C(c1c(C(=O)O)cc(C(=O)O)c(C(=O)*)c1)(Nc1ccc(N*)cc1)=O,3.0773
NC(=O)CC(C(=O)*)N*,5.5305
c1c(O)ccc(CC(C(=O)*)N*)c1,4.9252
c1(N)c(NC(=O)c2ccc(C(=O)*)cc2)cc(N*)c(N)c1,2.9313
c1(N)c(NC(=O)c2cc(C(=O)*)ccc2)cc(N*)c(N)c1,3.509
C1=CC2C(C(=O)NCc3cc(C*)ccc3)=C(C(N*)=O)C1C2,3.5629
O=S(=O)(c1ccc(*)cc1)c1ccc(-n2c(=O)c3c(cccc3)c(*)n2)cc1,3.8603
[nH]1c2c(cccc2)c(CC(N*)C(=O)*)c1,4.3631
*Nc1c(Cl)cc(C(=O)*)cc1Cl,3.9189
*Nc1c(Br)cc(C(=O)*)cc1Br,3.8726
*Nc1c(I)cc(C(=O)*)cc1I,3.842
C(CCCOc1cc(C(*)=O)ccc1C(NN*)=O)CCCC,4.1277
C(CCCCCCCCC)Oc1cc(C(*)=O)ccc1C(NN*)=O,4.1107
O(C(CCC)=O)C1CC(C(*)=O)N(*)C1,5.4104
C(CCCCCCCCCCC(NCC*)=O)CCCC(N*)=O,5.9522
O=C(NCCCC*)CCCCCCCCCCCCCCC(N*)=O,6.0415
N(CCCCCC*)C(CCCCCCCCCCCCCCC(N*)=O)=O,5.9557
*NC(CCCCCCCCCCCCCCC(NCCCCCCCC*)=O)=O,5.8468
*NC(CCCCCCCCCCCCCCC(NCCCCCCCCCC*)=O)=O,5.8964
C(CCCCCCCCC*)CCNC(CCCCCCCCCCCCCCC(N*)=O)=O,5.8878
*NC(CCCCCCCCCCCCC(=O)NCCCCCCCCCCCC*)=O,6.028
c1cc2c(cc1)C(c1ccc(N*)cc1)(c1ccc(NC(c3ccc(C(=O)*)cc3)=O)cc1)c1c-2cccc1,3.2149
O=C(c1ccc(N*)cc1)c1ccc(NC(c2ccc(C(*)=O)cc2)=O)cc1,3.6944
O=C(CCCCCCCCCCCCCCCCCCC(N*)=O)NCCCCCCC*,5.9137
*NC(CCCCCCCCCCCCCCCCCCC(NCCCCC*)=O)=O,5.895
C(C(=O)NCCC*)CCCCCCCCCCCCCCCCCC(N*)=O,5.894
c1c(C(Nc2ccc(N*)cc2)=O)c(C(=O)O)cc(C(c2ccc(C(*)=O)c(C(=O)O)c2)=O)c1,3.0554
C(C)(C(=O)C)N(*)C(*)=O,4.4468
c1c(OCCOC(c2cc(N*)cc(NC(=O)c3ccc(C(=O)*)cc3)c2)=O)ccc(C=CC(=O)c2ccccc2)c1,3.1709
C(=O)(c1ccccc1)C=Cc1ccc(OCCOC(c2cc(N*)cc(NC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)c2)=O)cc1,3.5149
c1(OCCOC(=O)c2cc(N*)cc(NC(=O)c3ccc4c(c3)ccc(C(=O)*)c4)c2)ccc(C=CC(c2ccccc2)=O)cc1,2.7406
C(CCCCCC*)CCCCNC(CCCCCCCCCCC(N*)=O)=O,6.0089999999999995
CC(CC)(C(*)=O)N*,5.7479
*N(C)C(CCC(=O)N(CCCCCC*)C)=O,5.3815
N1(C(CCC(=O)N2CCC(CCC*)(C)CC2)=O)CCC(*)(C)CC1,5.3334
*C(=O)CCC(N*)C(O)=O,5.9301
C(CC(=O)NCC*)CCCCCCCCCCCCCCC(N*)=O,5.9348
O=C(NCCCC*)CCCCCCCCCCCCCCCCC(N*)=O,6.0758
CCC(C(N*)=O)CC(CC)C(NCCCCCC*)=O,5.6687
c1cc2c(cc1)C(=O)N(C(C)C(=O)Nc1ccc(C(Nc3cc(C(=O)*)cc(C(Nc4cc(C)c(N*)cc4)=O)c3)=O)cc1)C2=O,2.319
c1ccc(NC(*)=O)cc1NC(c1ccc(-c2[nH]c3ccc(*)cc3n2)cc1)=O,3.2886
*c1ccc2c(nc(-c3ccc(C(Nc4ccc(C(=O)Nc5ccc(NC(*)=O)cc5)cc4)=O)cc3)[nH]2)c1,2.7114
c1c(*)ccc2c1nc(-c1ccc(C(=O)Nc3cccc(C(Nc4cc(NC(*)=O)ccc4)=O)c3)cc1)[nH]2,3.3084
*c1ccc2c(nc(-c3ccc(-c4nc5c([nH]4)ccc(C(Nc4cc(NC(*)=O)ccc4)=O)c5)cc3)[nH]2)c1,3.1791
c1c(NC(*)=O)ccc(C(=O)Nc2ccc(NC(c3cc4c(cc3)[nH]c(-c3ccc(-c5[nH]c6c(cc(*)cc6)n5)cc3)n4)=O)cc2)c1,2.6204
c1c(NC(*)=O)cccc1C(=O)Nc1cc(NC(c2cc3c([nH]c(-c4ccc(-c5nc6c(ccc(*)c6)[nH]5)cc4)n3)cc2)=O)ccc1,3.1175
c1(*)ccc2c(nc(-c3cccc(-c4nc5c([nH]4)ccc(C(Nc4cc(NC(*)=O)ccc4)=O)c5)c3)[nH]2)c1,3.3364
c1c(NC(*)=O)ccc(C(=O)Nc2ccc(NC(c3cc4c(cc3)[nH]c(-c3cccc(-c5nc6cc(*)ccc6[nH]5)c3)n4)=O)cc2)c1,2.9934
c1c(NC(*)=O)cccc1C(=O)Nc1cc(NC(c2cc3c([nH]c(-c4cccc(-c5nc6c(ccc(*)c6)[nH]5)c4)n3)cc2)=O)ccc1,3.1860000000000004
O=C(*)c1ccc(P(c2ccccc2)(=O)c2ccc(C(Nc3ccc(Cc4ccc(N*)cc4)cc3)=O)cc2)cc1,3.0916
c12c(ccc(*)c1)[nH]c(-c1cc(N3C(=O)c4ccccc4C3=O)cc(-c3nc4c([nH]3)ccc(C(Nc3cc(NC(*)=O)ccc3)=O)c4)c1)n2,2.7447
c1c(*)ccc2[nH]c(-c3cc(-c4nc5cc(C(=O)Nc6ccc(NC(*)=O)cc6)ccc5[nH]4)cc(N4C(=O)c5ccccc5C4=O)c3)nc12,2.3407
c1(*)ccc2c(nc(-c3cccc(-c4nc5c([nH]4)ccc(C(Nc4nc(NC(*)=O)ccc4)=O)c5)c3)[nH]2)c1,3.4965
c1c(NC(*)=O)ccc(S(=O)(=O)c2ccc(NC(c3cc4c(cc3)[nH]c(-c3cccc(-c5nc6cc(*)ccc6[nH]5)c3)n4)=O)cc2)c1,3.6016
c1c(NC(*)=O)cc(NC(=O)c2cc3nc(-c4cc(-c5[nH]c6c(cc(*)cc6)n5)ccc4)[nH]c3cc2)cc1-c1nc2c(cccc2)[nH]1,3.2918
NC(C(N*)=O)CCCC*,5.746
c1(NC(C=CC(=O)*)=O)cc(N*)ccc1,3.628
N(C(C=CC(*)=O)=O)c1ccc(N*)cc1,2.7273
*c1nc(NC(=O)C=CC(=O)N*)nc(N)n1,3.8960000000000004
C12CC3CC(CC(C(=O)Nc4cc(C(*)=O)cc(C(=O)Nc5ccc(C(Nc6ccc(N*)cc6)=O)cc5)c4)(C1)C3)C2,3.1839
*C(c1ccc(N(C)*)cc1)=O,4.3942
C(CC)CCCCCN(c1ccc(C(*)=O)cc1)*,3.611
C(c1ccc(C(Nc2ccc(C(NN*)=O)cc2O)=O)cc1)(=O)*,3.6452
c1c(-c2nnc(-c3ccccn3)o2)cc(NC(=O)c2ccccc2C(=O)*)cc1N*,3.5021
O=C(C=CC(*)=O)Nc1ccc(NC(C=CC(NN*)=O)=O)cc1,3.0373
O=C(N1CCC(*)CC1)OCCC*,5.7499
O(CC#CC#CC*)C(Nc1ccc(Cc2ccc(NC(O*)=O)cc2)cc1)=O,4.0768
N(CCCCCCNC(OCC#CC#CC*)=O)C(O*)=O,4.9601
*OC(=O)Nc1c(C)c(C)c(NC(OCC*)=O)c(C)c1C,5.3419
O=C(OCCCC*)NC1CCC(CC2CCC(NC(O*)=O)CC2)CC1,6.1232
C(OC(NCCCCCCNC(OC*)=O)=O)c1cccc(*)n1,5.1146
C(CC*)NC(O*)=O,6.2603
O=C(OCCN(CCCC(Nc1ccc(N=Nc2ccccc2)cc1)=O)CC*)NCC1CCCC(CNC(O*)=O)C1,3.1195
O(*)C(=O)NCCCCCCNC(NCC*)=O,5.6117
N(C(O*)=O)CCCCCCNC(=O)NCCC*,5.4226
N(CCCCCCNC(=O)NCCCC*)C(O*)=O,5.9887
*C(NCCCCCCNC(Nc1ccc(O*)c(C)c1)=O)=O,4.8377
Cc1c(O*)ccc(NC(Nc2ccc(Cc3ccc(NC(=O)*)cc3)cc2)=O)c1,4.2557
C(CCCCCNC(=O)Nc1cc(Cl)c(O*)c(Cl)c1)NC(*)=O,4.9474
c1cc(Cc2ccc(NC(=O)*)cc2)ccc1NC(NCc1ccccc1O*)=O,4.6144
N(C(=O)O*)CCCC*,6.3968
*NC(=S)Sc1nc(*)nc(N)c1,3.0317
N1=C(OC(*)=O)N(*)CC1,5.1364
N(CCCO)c1c(-c2ccc(N(CCOC(Nc3cc(NC(=O)O*)c(C)cc3)=O)CC*)cc2)c(=O)c1=O,3.2653
N(CCCCCCNC(OCNC(NC*)=O)=O)C(O*)=O,6.3471
C(Nc1cc(NC(OCNC(NC*)=O)=O)ccc1C)(=O)O*,5.273
N(C(=O)O*)CC(C)C*,6.3739
c1(NC(OCCN(c2ccccc2)CC*)=O)ccc(Cc2ccc(NC(O*)=O)cc2)cc1,4.1239
C(Nc1cc(NC(=O)O*)c(C)cc1)(OCCN(c1ccccc1)CC*)=O,4.4335
O(*)C(=O)NCCCCNC(=O)OCCCC*,6.3043
O=C(*)Nc1cc(NC(=O)Oc2ccc(N=CCCCC=Nc3ccc(O*)cc3)cc2)c(C)cc1,4.0981
O(C(=O)NCCCCCCNC(=O)OCC(C)(C(O)=O)C*)*,6.2179
c1ccccc1P(CCC*)CCCNC(=O)N*,4.7939
C(NC*)(=O)N*,5.4697
N(*)C(=S)NCc1cc(C(C)=O)c(O)c(C*)c1OC,3.7679
N(C(N*)=S)CCCCC*,4.4944
*CCCCCCCNC(=S)N*,4.3034
C(CCCCCC*)CCNC(=O)NCCCCCCCNC(N*)=O,5.422000000000001
*C1CCN(C(=O)Nc2ccc(Cc3ccc(NC(N4CCC(CCC*)CC4)=O)cc3)cc2)CC1,4.6275
O=C(*)NCCCCCCNC(=O)Nc1cc(N*)c(C)cc1,4.7413
N(C(N*)=O)CCCCC*,5.6754
CCC(=NO)c1cc(CNC(N*)=O)c(O)c(C*)c1O,4.9442
c1cc(NC(NCCCCCCNC(=O)N*)=O)nc(*)c1,4.99
c1c(C2N3C(=O)N(*)C(c4ccc(OC)cc4)N3C(=O)N2C2CC(C)(C)CC(CC3CC(C)(C)CC(C)(C*)C3)(C)C2)ccc(OC)c1,4.8726
c12c(cccc1)C(=O)c1cccc(NC(c3cc(N*)cc(NC(=O)Nc4ccc(NC(=O)*)cc4)c3)=O)c1C2=O,2.5826
